ID,word1,word2,word3,word4,partyid,pos_neg,extreme,personality,policy,social_groups
R_088ofZ5GPU71Y9L,People who are not very religious,People who believe in abortion,People who are pro-gay marriage,People who are liberal,Republican,Neither positive nor negative,No,No,Yes,No
R_8l9zPd7EZYFufE5,people who support the Democratic Party ,people who support the Democratic Party ,people who support the Democratic Party ,people who support the Democratic Party,Independent,Neither positive nor negative,No,No,No,No
R_emwgwPDPXmjk4Xb,Liberal,Pro-choice,Progressive,Democrat,Independent,Neither positive nor negative,No,No,Yes,No
R_9sPR07aabJ8OMjb,Poor,Young,Black,Female,Republican,A little negative,No,No,No,Yes
R_25vwzfnwgTEcxiL,Democrats are compassionate,Democrats are altruistic,Democrats are liberal,Democrats are generous,Democrat,Very positive,No,Yes,No,No
R_3OdkaqmltKKubh5,Liberal ,Female ,Young ,Middle-Class,Independent,Neither positive nor negative,No,No,No,Yes
R_2TTPufEec0fdvXH,Liberal ,Democrat ,Female ,Middle-Class,Independent,Neither positive nor negative,No,No,No,Yes
R_WqfH3FVo7Du0Yj7,Liberals,Democrats,Female,Middle-aged,Republican,Neither positive nor negative,No,No,No,Yes
R_3GwZ2Dm7tjQmd6H,Liberal,Helpful,Intelligent,Compassionate,Democrat,Very positive,No,Yes,No,No
R_292opYFTLFSGPyZ,Poor,Uneducated,Liberal,Racist,Republican,Very negative,Yes,Yes,No,No
R_1SsVSkkUKduuidT,Liberal,Open-minded,Idealistic,Empathetic,Independent,A little positive,No,Yes,No,No
R_2dyzrav9lgSTetl,Open-minded,Liberal,Intelligent/Educated,Liberal/Progressive,Democrat,A little positive,No,Yes,No,No
R_bCP1n9wnK26fXVj,Liberal,Young,Male,Poor,Republican,A little negative,No,No,No,Yes
R_2xPmpAaifFjpk8g,Liberal,Moralistic,America-hating,Weak,Republican,Very negative,Yes,Yes,No,No
R_8w7OxqEy0w7pJtj,Uninformed ,Liberal ,Arrogant ,Entitled,Republican,Very negative,Yes,Yes,No,No
R_30jUdBnmvVNoTni,Homosexuals,Liberals,Uneducated,Welfare recipients,Republican,Very negative,Yes,No,Yes,Yes
R_892oYAaI3Okulq5,Liberal  I am not liberal,Intelligent  I am not intelligent,Liberal  I am not liberal,Stupid  I am not stupid,Republican,Very negative,Yes,Yes,No,No
R_9zxwHaEaRvcP1c1,Open-minded,Liberal,Intellectual,Fiscally-responsible,Independent,A little positive,No,Yes,Yes,No
R_Xjtl7NitumgCtMJ,Inclusive,Liberal,Not racist,Compassionate,Democrat,Very positive,No,Yes,No,No
R_3EO246Qups9nDy5,educated or intellectual ,progressive ,liberal ,open-minded,Democrat,A little positive,No,No,No,No
R_5sSuIXLydNhpxY1,Liberal,Open-minded,Intelligent,Young,Democrat,A little positive,No,Yes,No,No
R_5BmtsEsvRTDrIhL,Intellectuals,White-collar,Upper-class,Educated,Independent,Neither positive nor negative,No,No,No,Yes
R_dmt3oNlbfNQ2V9j,Pro-choice,Pro-gay marriage,Anti-war,Pro-universal health care,Independent,A little positive,No,No,Yes,Yes
R_2VxwF7LPJ9taiNy,Elitist ,Utopian ,Intellectual ,Naive,Republican,Very negative,Yes,Yes,No,No
R_2t6geOjaIlLnZAN,Intelligent,Liberal,Affordable,Good,Democrat,Very positive,No,No,No,No
R_DbEkTsCM6TTJlXb,Liberals,Intellectuals,Young people,Supporters of civil rights,Independent,A little positive,No,No,No,Yes
R_27mmbn7oHD3tWWz,Liberal,Supportive of social programs,Open to new ideas,Supportive of equality,Independent,A little positive,No,No,Yes,No
R_7OtEQ5SUBy4ut2R,People who are liberal,People who are rich,People who are politically correct,People who are unintelligent,Republican,Very negative,Yes,Yes,No,No
R_8dc67xlZYlIYWUZ,compassionate ,generous and kind ,viewed as immoral/immoral/indiscriminate/controversial,not at all religious,Republican,A little negative,Yes,Yes,No,No
R_stFfMMZI7XRHijn,Individualists,Libertines,Cultural Leftists,Believers in Socially Liberal Policies,Republican,A little negative,No,No,Yes,No
R_3lJRGwvKjsBLyNs,Open-minded,Caring,Peaceful,Fiscally moderate or fiscal conservative,Independent,A little positive,No,Yes,Yes,No
R_6zGqm8tFXRaF0ep,Liberal,Feminist,Anti-War,Pro-Choice,Independent,Neither,No,No,Yes,No
R_1IEqnnW6xhe4mtX,Open-minded,Liberal,Intelligent,Young,Democrat,A little positive,No,Yes,No,No
R_a2yTfcJgzVVNoXz,Liberal ,Naive ,Incompetent ,Arrogant,Republican,Very negative,Yes,Yes,No,No
R_cA33pSKsqldsSMJ,Compassionate ,Liberal ,Progressive ,Educated,Democrat,A little positive,No,No,No,No
R_0NRqjg0JSOsQyJD,Poor,Black,Young,Female,Republican,Neither positive nor negative,No,No,No,Yes
R_1LiJTLVmbjs5GZr,Religious,Rich,Young,Female,Independent,Neither positive nor negative,No,No,No,Yes
R_8ByV117AITZCKNv,Liberal,Intellectual,Progressive,Wealthy,Independent,A little positive,No,No,No,No
R_6olAj58sgWckY6d,Liberal ,Want to help the poor ,Want to help the environment ,Religious,Independent,A little positive,No,No,Yes,No
R_1f7U7wQNYNcMMfb,Undeserving of Respect ,Irrational ,Self-Obsessed ,Unappreciative,Republican,Very negative,Yes,Yes,No,No
R_3r5XnIjyYck1aiV,Environmentalist,Anti-war,Progressive,Liberal,Independent,A little positive,No,No,Yes,No
R_2uWkFyHqY4FqPDI,Overly Idealistic,Ideological,Moralistic,Utopian,Republican,A little negative,No,Yes,No,No
R_2dxVE1EXzZV3fSF,People who are delusional,People who are immoral,,,Republican,Very negative,Yes,Yes,No,No
R_3qqOLo8zLVPUdI9,Pro-abortion,Pro-homosexual agenda,Anti-religion,Anti-Christian,Republican,Very negative,Yes,No,Yes,Yes
R_332tLzSgsNQVpgT,Open-minded,Progressive,Liberal,Educated,Democrat,A little positive,No,No,No,No
R_9nL6Y1JKKmc5uf3,Liberal ,Utopian ,Intelligent ,Free-spending ,Republican,A little negative,No,No,Yes,No
R_cUNJepsUmIkUTJP,Independent,Liberal,Non-traditional,Faith-based,Independent,A little positive,No,No,No,No
R_cMxVS1ps20vQEgB,Liberals,People who are pro-choice,Democrats,Feminist,Independent,Neither positive nor negative,No,No,Yes,Yes
R_2pLAEMWBgwPq8Sy,Open-minded ,Tolerant ,Compassionate ,Intelligent,Democrat,Very positive,No,Yes,No,No
R_6XMwgaClmiNX9qd,Liberals ,Complacent ,Weak ,FALSE,Republican,Very negative,Yes,Yes,No,No
R_1ZwdMlDaxClW2Lb,Liberal,Democrat,Socialist,Gullible,Republican,Very negative,Yes,No,Yes,No
R_1eWR49nzp7jsCIh,Liberal,Democrat,Tolerant,Feminist,Independent,A little positive,No,No,No,Yes
R_RRAumANFz8Dwhqh,Young ,Educated ,Rich ,Female,Independent,Neither positive nor negative,No,No,No,Yes
R_1rdZdjIyAvZ10qj,Weak ,Pessimistic ,Wishy-Washy ,Liberal,Republican,Very negative,Yes,Yes,No,No
R_9yLZdnnOLfxWm3v,Pro-gay rights,Pro-choice,Pro-environment,Pro-civil rights,Independent,A little positive,No,No,Yes,No
R_2hKRPaO69MdwAIJ,Liberals,Politically correct,Pro-abortion,Anti-military,Republican,Very negative,Yes,No,Yes,No
R_2f34cLmCjryl1fZ,Soft on crime ,Pro-illegal immigration ,Anti-religious freedom ,Pro-gay marriage,Republican,Very negative,Yes,No,Yes,Yes
R_RIWF9qQsWtP6KrL,More compassionate,More caring,More liberal,More supportive,Democrat,A little positive,No,Yes,No,No
R_39sslX1ghfrkZNP,Liberal,Feminist,Open-minded,Pro-minorities,Independent,A little positive,No,No,No,Yes
R_2PoHN11dyXV7D4C,People who tend to be liberal on social issues and liberal on economic issues ,People who tend to be pro-choice and pro-gun control ,People who tend to be anti-war and anti-death penalty ,People who tend to be anti-poverty and anti-discrimination ,Independent,Neither,No,No,Yes,No
R_1lbrLmv1KLFjIy9,Liberal,Open-minded,Progressive,Leftist,Independent,A little positive,No,No,No,No
R_2tMPoy8O6A3LZbv,Uninformed ,Feel-good ,Nave ,Irrational,Republican,Very negative,Yes,Yes,No,No
R_07z39SqPeUaAlrn,Liberal ,Young ,Female ,Middle class,Independent,Neither positive nor negative,No,No,No,Yes
R_1cXF1USfqmMJbzQ,People who are not afraid to take a risk,People who are tired of the rich getting richer and the poor getting poorer,People who believe in equal rights for all people,People who are fed up with the Republican Party,Democrat,A little positive,No,Yes,Yes,No
R_7VBrEBe4DCLTvfv,Leftist ,Socialist ,Elitist ,Authoritarian,Republican,Very negative,Yes,No,Yes,No
R_10SoWhEUzUTReDt,Liberals who are opposed to Republicans and their policies,People who are very liberal/progressive,People who are against Republicans and their policies,People who are generally politically left-leaning,Independent,Neither positive nor negative,No,No,Yes,Yes
R_1TZ6qUPG5RY0pI9,The downtrodden,The poor,The weak,The powerless,Republican,A little negative,No,No,No,Yes
R_9RFKRUGhgYHjMj3,Pro-Socialism,Pro-LGBTQ,Anti-War,Pro-Progressive,Republican,A little positive,No,No,Yes,Yes
R_2V4lUTVFhmA6v0L,Homosexuals,Environmentalists,Anti-war,Pro-illegal immigrant,Republican,Very negative,Yes,No,Yes,Yes
R_1NX7b2FsYedRvaB,People who want to improve life for all Americans,People who want to provide a safety net for everyone,People who want to help others,People who want to protect the environment,Democrat,Very positive,No,Yes,Yes,No
R_3OdjlaZ48Xazmm8,Liberal,Open-minded,Young,Female,Republican,A little positive,No,No,No,Yes
R_1nZ9cAZd4VAIgNr,Poor,Female,Young,Liberal,Republican,A little negative,No,No,No,Yes
R_3GlYpkWpLMKPXFU,People who want to control my life,People who want to take my money,People who want to tell me what to do,People who want to break up my family,Republican,Very negative,Yes,No,Yes,No
R_6RIfTlSKlHlYZpz,Liberal no surprise there,Liberal,Liberal,Liberal,Republican,A little negative,No,No,No,No
R_24yhNImtSO1RYm9,I am generally not a Democrat,I am a moderate,I am independent,I am poor,Independent,Neither positive nor negative,No,No,No,No
R_09gmdpfVf5Ydfdr,Stupid ,Ugly ,Communists ,Ugly Communists,Republican,Very negative,Yes,Yes,No,No
R_3itgc1g1SuDSVnj," Open-minded : Democrats are very accepting of people from all walks of life, with a wide variety of beliefs and sexual orientations. They are tolerant and respectful of other people's cultures and backgrounds.��",Compassionate : Democrats are extremely compassionate and caring. They are willing to help others and they don't believe that any one person is better than another.,"Tolerant : Democrats are very tolerant of other people's beliefs. They don't care what people look like, what they believe in, or what they do for a living. They only care that people are good and decent to one another.",,Democrat,Very positive,No,Yes,No,Yes
R_6JSp7gBgYzvwE5f,Poor people,People of color,Young people,Women,Independent,Neither,No,No,No,Yes
R_29nZ9d4xRZUAa5m,Black,Young,Female,Poor,Independent,Neither positive nor negative,No,No,No,Yes
R_b8VQGuMZz2EvtHf,Liberal,Pro-choice,Liberal,Progressive,Independent,Neither positive nor negative,No,No,Yes,No
R_6KCSKFf7gw99r13,Pro-abortion,Pro-gay marriage,Pro-affirmative action,Pro-gun control,Republican,Neither positive nor negative,No,No,Yes,No
R_0IJ4BdBsOqNlz5b,People who are fucking crazy,People who are fucking crazy,People who are fucking ignorant,People who are fucking stupid,Republican,Very negative,Yes,Yes,No,No
R_cPkBB7tiLVuDlvP,People who support Democrats are decent,Democrats are compassionate,Democrats are open-minded,Democrats are intelligent,Democrat,Very positive,No,Yes,No,No
R_2OZPQNKAeQFw4ky,Liberal,Democrats,Middle class,Female,Independent,Neither positive nor negative,No,No,No,Yes
R_5zoH9HWr16zPLSd,Liberal ,Young ,Female ,Middle Class,Independent,Neither positive nor negative,No,No,No,Yes
R_2qeKNW5kF6ZeXO4,Politically liberal,Left-wing,Democrat,Left-wing,Independent,Neither,No,No,No,No
R_12Fr9Tw4wX6gxPi,People who are poor like me,People who are female like me,People who are old like me,People who are ideologically conservative like me,Independent,Neither,No,No,No,Yes
R_e4XxrwHV4M79GcZ,Liberal,Open-minded,Progressive,Compassionate,Democrat,A little positive,No,Yes,No,No
R_8BNuamxK6Dwjmtf,Educated,Smart,Liberal,Idealistic,Democrat,A little positive,No,No,No,No
R_yKfCVlTIrNgeLux,Liberal,Open-minded,Intelligent,Strong,Democrat,Very positive,No,Yes,No,No
R_12rGILZJRaNzgJ4,Progressive,Idealistic,Compassionate,Open-minded,Democrat,Very positive,No,Yes,No,No
R_1QnHVmR1TLUmhno,Poor ,Young ,Black ,Single,Republican,Very negative,Yes,No,No,Yes
R_31Y5FL8MBp6yhy4,Poor ,Uneducated ,Crazy ,Racist,Republican,Very negative,Yes,Yes,No,Yes
R_1HkRtzhBJlMXfAZ,more educated,more tolerant,less religious,more liberal,Independent,Neither positive nor negative,No,No,No,No
R_2xz4EiquwYkK84W,Liberal,Intelligent,Young,Female,Independent,A little positive,No,No,No,Yes
R_Bzz5jmWLmQKhlBL,More Liberal,More Social,More Left,More Liberal,Independent,Neither,No,No,No,No
R_ePXPcpANfMmeCnr,Liberal,Poor,Free from oppression,Narrow minded,Republican,A little negative,Yes,No,No,No
R_3koGEi0blorRxy1,Open-mindedness ,Tolerant ,Intellectual/Cultural,Progressive,Democrat,Very positive,No,Yes,No,No
R_1pSCJmucDqb1VFQ,Liberal,Democrat,Progressive,Social Justice,Independent,Neither positive nor negative,No,No,Yes,No
R_3fvEfyAeItL92SQ,Liberal and Progressive,Lower-Income,Hispanic and Black,Young,Republican,A little negative,No,No,No,Yes
R_22WWSkmMM0l56yS,Liberal,Progressive,Change,Fairness,Democrat,A little positive,No,No,Yes,No
R_p9IztyEv3LbhZQZ,Open-minded ,Tolerant ,Compassionate ,Liberal,Democrat,A little positive,No,Yes,No,No
R_1jxp0UgoH32S8qs,More liberal,More liberal,More liberal,More liberal,Republican,Neither positive nor negative,Yes,No,No,No
R_3xjdZTXdRihhF7n,Pro-abortion,Politically correct,Tax and spend,Bisexual,Republican,Very negative,Yes,No,Yes,Yes
R_3soeSMPUkgTVHb7,People who support the Democratic Party believe in the rights of the oppressed,People who support the Democratic Party believe in social justice,People who support the Democratic Party believe in the rights of the working class,People who support the Democratic Party believe in the rights of women,Democrat,Very positive,No,No,Yes,Yes
R_41qnMoNDuBjy13T,Wealthy,Urban,Educated,Liberal,Republican,Neither positive nor negative,No,No,No,Yes
R_wZ8OCylekFLtYuR,Progressive,Compassionate,Liberal,Independent,Independent,A little positive,No,No,No,No
R_eeXCVmaKmVVfmHX,Anti-gun,Pro-abortion,Pro-gay marriage,Conservative-bashing,Republican,Very negative,Yes,No,Yes,Yes
R_9Ks1mPJEB9ar61T,Liberals,Out of touch,Politically correct,Tree-huggers,Republican,Very negative,Yes,No,No,No
R_9Hoktb1LjTwPHFj,Liberal,Left-wing,Progressive,Socialist,Republican,A little negative,Yes,No,Yes,No
R_2U4oPwqbgSTLF3w,Female,Poor,Liberal,Young,Republican,Neither positive nor negative,No,No,No,Yes
R_6SELacbX0orYiVf,Liberals,Intelligent,Intellectual,Intelligent,Democrat,A little positive,No,No,No,No
R_afWJ1slAe7aUKKp,Liberals,Democrats,The poor,The young,Republican,Neither positive nor negative,No,No,No,Yes
R_bvg9IJtrUnBoAvP,Entitled,Racist,Nave,Violent,Republican,Very negative,Yes,Yes,No,No
R_06NLAnzOAsBibkd,Liberals,Progressives,Democrats,Socialists,Republican,A little negative,No,No,Yes,Yes
R_5oHIkrnLROPgCQl,Liberals,Progressives,Democrats,Left-leaning,Independent,Neither positive nor negative,No,No,No,No
R_9KAFdRrAKOQ5zaB,Poor,uneducated,easily manipulated,,Republican,Very negative,Yes,Yes,No,No
R_aWZuKqBqVuDoV9P,Liberals,Suck up to minorities,Indulgent,Self-righteous,Republican,Very negative,Yes,Yes,No,Yes
R_31jx48bDeWyjfSq,Pro-choice,Anti-gun,Pro-gay marriage,Pro-Obama,Republican,A little negative,No,No,Yes,No
R_21AGXOvRbU3Kyy7,Poor,Anti-conservative,More likely to be gay,More likely to be atheist,Republican,Very negative,Yes,No,No,Yes
R_2ZPsIVNLCMKjiiF,Open-minded,Liberal,Intelligent,Sophisticated,Democrat,Very positive,No,Yes,No,No
R_bf7lLv6zWsx6Ga1,Liberals are individuals who are concerned with social justice,Liberals are compassionate,Liberals are idealistic,Liberals are peace-loving,Democrat,Very positive,No,Yes,No,No
R_QibhI5J5OUCzHm9,Smart,Liberal,Young,Women,Independent,A little positive,No,No,No,Yes
R_smVLx074O2vwWWJ,homosexual,black,liberal,poor,Republican,A little negative,Yes,No,No,Yes
R_0rLziZcrkcmD1tv,Poor  I am poor,Liberal  I am liberal,Young  I am young,Black  I am black,Independent,A little negative,No,No,No,Yes
R_9XleH6h6YgVVspL,Liberal,Young,Female,College graduate,Republican,Neither positive nor negative,No,No,No,Yes
R_8uXZ3fG6yEh7HqB,Supportive ,Practical ,Realistic ,Open-minded,Democrat,A little positive,No,No,No,No
R_2SBsIm6CNDUriyC,Open-minded,Progressive,Education,Compassionate,Democrat,Very positive,No,Yes,Yes,No
R_3lAepLa0igQMGSh,Intelligent,Open-minded,Intellectual,Liberal,Democrat,A little positive,No,Yes,No,No
R_3HS9wUdvoKcUCm6,Unrealistic about human nature,Naive about how the world really works,More interested in feelings than facts,Spendthrifts,Republican,Very negative,Yes,Yes,Yes,No
R_2zcqqMQqJcnSMD0,Poor,Black,Young,Uneducated,Republican,Very negative,Yes,No,No,Yes
R_9XD9ppJMZJVSYRL,Entitled,Greedy,Cynical,Bigoted,Republican,Very negative,Yes,Yes,No,No
R_cvIax4f5aWIvO4J,Rich,Young,Urban,Liberal,Republican,Neither positive nor negative,No,No,No,Yes
R_8umizGGWJmCbOcZ,Poor: I think that the Democratic Party is made up of mostly poor people. I do not think that the Democratic Party is comprised of a majority of poor people. I think that the Democratic Party is made up of mostly poor people who are not necessarily aware that they are poor.,Uneducated: I think that the Democratic Party is made up of mostly uneducated people. I do not think that the Democratic Party is comprised of a majority of uneducated people. I think that the Democratic Party is made up of mostly uneducated people who are not necessarily aware that they are uneducated.,,,Republican,Very negative,Yes,No,No,Yes
R_12g3Hl3GKYgX15e,Liberal,Educated,Young,Pro-choice,Independent,Neither positive nor negative,No,No,Yes,No
R_a99chNT9mcEJL45,Liberal,Hippie,Idealist,Progressive,Independent,A little positive,No,No,No,No
R_Q9NDcH2VtwKqp4B,Liberal,Female,Old,Poor,Republican,A little negative,No,No,No,Yes
R_dh5LGf7cmHwzjh3,Liberal,Open-minded,Compassionate,Generous,Independent,A little positive,No,Yes,No,No
R_esoP0mEtfX09rPn,Liberal,Anti-war,Anti-Bush,Pro-choice,Independent,Neither positive nor negative,No,No,Yes,No
R_2wFaKBbTWdcytic,Liberal,Open-minded,Intellectual,Moderate,Democrat,A little positive,No,No,No,No
R_3hzMnkSYIIxfv3i,Arrogant ,Socialist ,Anti-American ,Liberal,Republican,Very negative,Yes,Yes,Yes,No
R_1LwjODZGlTX53bB,Liberal,Progressive,Educated,Open-minded,Democrat,A little positive,No,No,No,No
R_1LGWMynTrs3JuW9,Liberal ,Liberal ,Liberal ,Liberal,Republican,Neither positive nor negative,No,No,No,No
R_eh55HZRyGbjvsUt,Ineffective and weak,Elitist and exclusionary,Self-serving and greedy,Naive and unrealistic,Republican,Very negative,Yes,Yes,No,No
R_ehw2b3YyxvRcM9j,"Left-wing, liberal",progressive,socialist,anti-American,Republican,Very negative,Yes,No,Yes,No
R_9ucTZDSETvVDyrH,Liberals,People who are not racist,People who are not sexist,People who are not homophobic,Democrat,Very positive,No,Yes,No,Yes
R_7WiaOjhzziBqYVT,Accepting of others,Pro-environment,Moderate,Liberal,Independent,A little positive,No,No,Yes,No
R_2pYMGgxKjlwKT85,People who are not afraid to identify themselves with the Democratic Party,People who are not afraid to say that Democrats are the party of the people,People who are not afraid to say that Democrats are the party of the working class,People who are not afraid to say that Democrats are the party that welcomes diversity,Democrat,Very positive,No,No,No,Yes
R_a4eDkqHRLvvUydT,Anti-Republican ,Pro-Socialism ,Pro-Immigration ,Pro-Welfare State,Republican,Very negative,Yes,No,Yes,No
R_8iEv97GOqz5uPWt,Intelligent ,Liberal ,Socially conscious ,Strong,Democrat,A little positive,No,Yes,No,No
R_b1t3wSXOvdxVDmt,Pro-Choice,Pro-Gay Marriage,Pro-Affirmative Action,Pro-Gun Control,Independent,Neither,No,No,Yes,No
R_cP8E2vDjTyzpbwx,Racists,Sexists,Homophobes,Anti-Semites,Republican,Very negative,Yes,Yes,No,Yes
R_dgLmt3VYtpteCKV,Liberals,Voters,Baby-boomers,Democrats,Independent,Neither positive nor negative,No,No,No,Yes
R_2SiDLxpu3C8fynS,Liberal,Poor,Weak,Old,Republican,Very negative,Yes,No,No,No
R_em9YeDcRMDztyRL,Liberal,Very liberal,Liberalism,Imperative,Independent,Neither,No,No,No,No
R_1hEWmV3joLyVh9D,Liberal ,Poor ,Young ,Female,Republican,A little negative,No,No,No,Yes
R_8B5ArZjGtWzEklv,Liberal,Atheistic,Pro-gay marriage,Pro-choice,Republican,A little negative,No,No,Yes,Yes
R_2V7NkfWkCg8jwRd,Pro-choice,Anti-war,Pro-feminist,Pro-gay,Independent,A little positive,No,No,Yes,Yes
R_9QB3FrJEtMyhpWJ,Liberal,Pro-choice,Progressive,Supportive of gay rights,Democrat,A little positive,No,No,Yes,Yes
R_3pnWbdfyXZSprTQ,Female,Poor,Young,Student,Republican,Neither positive nor negative,No,No,No,Yes
R_6hWJrdGMheoq1pP,Liberal,Young,Fiscally responsible,Progressive,Independent,A little positive,No,No,Yes,No
R_9Fw23igU92NqS5D,Liberal,Educated,White,Female,Republican,Neither positive nor negative,No,No,No,Yes
R_3NED5yDxPUZALmu,Non-racist,Educated,Liberal,Young,Democrat,A little positive,No,No,No,Yes
R_1E0S8X5ROIZVdqm,rejecting the status quo,attracted to change,distrustful of Republicans and,supportive of government intervention,Independent,Neither positive nor negative,No,No,Yes,No
R_eLNFKW7jwBTJPeV,People who are not white,People who are not men,People who are not straight,People who are not rich,Republican,Very negative,Yes,No,No,Yes
R_1eLZMrnFESr1KOI,Liberal,Young,Women,Poor,Republican,Neither positive nor negative,No,No,No,Yes
R_1TBEAnISxCnIov3,Liberal ,Middle-class ,Old ,Male,Republican,A little negative,No,No,No,Yes
R_ewIulCaWPgt5v2l,Liberal,Politically active,Male,Middle-class,Independent,Neither positive nor negative,No,No,No,Yes
R_3FVfHH53rXNRA5o,Rich,Ignorant,Liberal,Ugly,Republican,Very negative,Yes,No,No,No
R_1n0dAp1kr3GugoU,Liberals,Leftists,Progressives,Democrats,Independent,Neither positive nor negative,No,No,No,Yes
R_6o5Jtpw3TfUkiRn,People who are afraid of the American Dream,People who play the victim,People who believe the government owes them,People who would rather live on welfare than work,Republican,Very negative,Yes,Yes,Yes,No
R_33BXfOgORURwLoH,People who feel economically insecure,People who are culturally liberal,People who are economically liberal,People who are politically liberal,Independent,Neither positive nor negative,No,No,Yes,No
R_2VdyRoqh7KK9iSK,Liberal ,Democrat ,Hispanic ,Young,Independent,Neither positive nor negative,No,No,No,Yes
R_3E9zeRsNH7kYOgh,Working class: This is the group that I am a part of. I work for a living and do not expect handouts., Liberal: Liberals believe in the free market. They believe in economic freedom. They believe in letting the market work. The market is a tool that can be used for the betterment of society. It is a tool that has been used by the wealthy in order to stay wealthy and by the government in order to stay in power. I do not believe that the wealthy should be blamed for being wealthy. I do not blame the rich for being rich. I blame the government for allowing the rich to,,,Republican,Neither positive nor negative,No,No,Yes,Yes
R_egrEUKa2YrJV2fz,Liberal ,Educated ,Female ,Upper-Class,Republican,Neither positive nor negative,No,No,No,Yes
R_0ktrVe928HziOLb,Liberal in the political sense ,Politically correct ,Anti-war ,Socially progressive,Independent,Neither positive nor negative,No,No,Yes,No
R_9FEJczqeFsqiwtv,Poor,Desperate,Attractive,Young,Republican,A little negative,No,No,No,No
R_bgfw8H0k3qSRwfr,The poor,Those who favor social programs and government assistance,The unemployed,People who believe in sustainable development by which she means green jobs and sustainable development,Republican,Neither positive nor negative,No,No,Yes,Yes
R_5sWYySIau9tJTfL,Soft-headed and over-educated,Anti-business,Socially-permissive,Indifferent to national security and defense,Republican,Very negative,Yes,Yes,Yes,No
R_1HT1qXumxlJPGJf,Liberal,Liberal,Liberal,Liberal,Republican,Neither positive nor negative,Yes,No,No,No
R_NW8K3hIWkOa05wt,Open-minded,Liberal,Educated,Young,Independent,A little positive,No,No,No,No
R_00TVlJ18SZUNtBP,Liberal,Open-minded,Intelligent,Problem Solvers,Democrat,Very positive,No,Yes,No,No
R_77cyiVZewie7dwp,Poor,Ignorant,People who hate religion,People who want free stuff,Republican,Very negative,Yes,Yes,Yes,Yes
R_2wGZbk47lK1gW3S,Pro-choice,Liberal,Pessimistic,The young,Republican,A little negative,No,No,Yes,Yes
R_3mavRQC4IKfSALf,Liberal,Liberal,Liberal,Liberal,Republican,Neither positive nor negative,Yes,No,No,No
R_2xKSqno43seHYyO,Young people,Liberals,Women,Poor people,Independent,Neither positive nor negative,No,No,No,Yes
R_6AnvNvGj3lWPEpv,Liberal,Educated,Intellectual,Young,Independent,A little positive,No,No,No,No
R_290J7ZU9GxPZ6fr,Poorly-educated,Liberal,Mindless,Government-dependent,Republican,Very negative,Yes,Yes,Yes,No
R_2rGFSnA0v1Woo0k,Liberal,Poor,Minority,Young,Republican,A little negative,No,No,No,Yes
R_etis4xk5A4asvSB,Progressive,Liberal,Egalitarian,Empathy,Democrat,A little positive,No,No,Yes,No
R_3oLctTlNLXC8fWE,Liberal,Idealistic,Utopian,Compassionate,Independent,A little positive,No,Yes,No,No
R_08ouQEb81BCY4dv,Liberal,Democrat,Hispanic,Male,Independent,Neither positive nor negative,No,No,No,Yes
R_8BA7rctBCweoRHn,kind,compassionate,caring,giving and generous,Democrat,Very positive,No,Yes,No,No
R_2Vgvfa1V9LOaxcP,More liberal than me,Is not a Republican,More liberal than me,More liberal than me,Independent,Neither positive nor negative,No,No,No,No
R_2WuwkmG97BWGFIZ,Liberal,Politically correct,Smug,Anti-business,Republican,Very negative,Yes,Yes,Yes,No
R_8ljIlBFRVz9UZCt,Open-minded ,Wealthy ,Liberal ,Male,Republican,A little negative,No,No,No,Yes
R_6gR9bxR8sqrGpVz,Poor minorities,,,,Republican,A little negative,No,No,No,Yes
R_2yggGKzK604ABvl,Liberal,Pro-choice,Liberal,Liberal,Republican,Neither positive nor negative,No,No,Yes,No
R_1OGMG0MkdusmrO6,People who believe that the only way to solve a problem is by spending money in order to fix it,People who believe that all problems can be solved by providing a handout e,People who believe that the best way to help the poor is to provide them with a handout e,People who believe that the only way to care for the environment is to spend money in order to fix it,Republican,Very negative,Yes,No,Yes,No
R_3LjRyY6OR6tye0G,Pro-choice with exceptions for rape,Pro-gay with exceptions for religious groups,Pro-immigration of the documented kind,Pro-environment,Independent,A little positive,No,No,Yes,Yes
R_3h0i7XpFHy66xVf,Liberal,People who are poor,People who think the world is too unfair,People who think that the government should fix problems,Republican,A little negative,No,No,Yes,No
R_dcDiLB7IoNxU1hz,Liberal,Democrat,Female,Middle aged My response is typical,Republican,Neither positive nor negative,No,No,No,Yes
R_2VKJi9TRKTMqdWy,Anti-religious,Democratic,Liberal,Pro-abortion,Republican,Very negative,Yes,No,Yes,Yes
R_aaWajAxzJLDWuPz,Liberal,Intelligent,Independent,Fiscally Conservative,Independent,A little positive,No,Yes,Yes,No
R_2Pj9LnPFvFYXTlY,Liberal,Democrat,Socialistic,Racist,Republican,Very negative,Yes,No,Yes,No
R_9YV7piSIBe83OIt,Rich,white,middle-aged women,,Republican,A little negative,No,No,No,Yes
R_1EjjLYroxsR5qTp,Liberal,Politically active ,Young ,Minorities,Independent,Neither positive nor negative,No,No,No,Yes
R_8eqd7YYj4vH74u9,Liberal,Female ,Young ,Poor,Republican,A little negative,No,No,No,Yes
R_5tCmA2W1eofvdlf,Younger people,People who are more concerned about the environment,People who believe that the government should not help those in need,People who believe that the government should help those in need,Independent,Neither positive nor negative,No,No,Yes,No
